scenario,lambda,metric,mean,ci95_lo,ci95_hi,n_seeds
s4,0.6,mean_duration_s,269.45166666666665,268.6472411728151,270.2560921605182,10
s4,0.6,mean_timeloss_s,18.177341025641024,17.39682640719098,18.95785564409107,10
s4,0.6,mean_waiting_s,0.6953846153846154,-0.0794730780641354,1.4702423088333663,10
s4,0.6,p95_timeloss_s,32.407999999999994,31.862881765557653,32.953118234442336,10
s4,0.6,n_collisions,5.4,-0.12262944384532837,10.922629443845329,10
s4,0.6,max_queue_length_m,18.052,13.48604399058896,22.61795600941104,10
s4,0.8,mean_duration_s,270.3298076923077,268.89537530235475,271.7642400822607,10
s4,0.8,mean_timeloss_s,19.309323076923075,18.258413275010394,20.360232878835756,10
s4,0.8,mean_waiting_s,0.8174519230769232,-0.11051071633076859,1.745414562484615,10
s4,0.8,p95_timeloss_s,34.69599999999999,33.55628748196949,35.83571251803049,10
s4,0.8,n_collisions,9.9,0.41900933114579075,19.38099066885421,10
s4,0.8,max_queue_length_m,46.653,-7.8183787399512354,101.12437873995123,10
s4,1.0,mean_duration_s,272.18703846153846,270.7724922048607,273.6015847182162,10
s4,1.0,mean_timeloss_s,21.049749615384613,19.872594229647422,22.226905001121803,10
s4,1.0,mean_waiting_s,1.228846153846154,0.17856327623294543,2.2791290314593624,10
s4,1.0,p95_timeloss_s,37.64489999999999,36.308826528078484,38.9809734719215,10
s4,1.0,n_collisions,21.1,4.338821486750856,37.86117851324914,10
s4,1.0,max_queue_length_m,39.00600000000001,21.069722076341147,56.942277923658864,10
s4,1.2,mean_duration_s,274.6597435897436,273.3209864536182,275.99850072586895,10
s4,1.2,mean_timeloss_s,23.395309615384612,21.95591488526584,24.834704345503383,10
s4,1.2,mean_waiting_s,2.099903846153846,0.864639659001964,3.335168033305728,10
s4,1.2,p95_timeloss_s,42.86049999999997,39.44612423568449,46.27487576431545,10
s4,1.2,n_collisions,50.9,20.02535284429741,81.77464715570258,10
s4,1.2,max_queue_length_m,50.785999999999994,34.40847887914839,67.1635211208516,10
s4,1.4,mean_duration_s,280.1377747252747,276.7209236496614,283.554625800888,10
s4,1.4,mean_timeloss_s,29.06160769230769,25.6513104097652,32.471904974850176,10
s4,1.4,mean_waiting_s,5.635384615384615,2.857175604009501,8.41359362675973,10
s4,1.4,p95_timeloss_s,76.49144999999989,42.386218421995416,110.59668157800436,10
s4,1.4,n_collisions,172.5,91.38537512080465,253.61462487919533,10
s4,1.4,max_queue_length_m,114.576,61.03437344214618,168.1176265578538,10
