scenario,lambda,metric,mean,ci95_lo,ci95_hi,n_seeds
diag_s1_fixed,0.6,mean_timeloss_s,21.42229487179487,20.534835195736544,22.309754547853192,10
diag_s1_fixed,0.6,mean_waiting_s,4.931217948717949,4.159656115561159,5.702779781874739,10
diag_s1_fixed,0.6,n_collisions,0.0,0.0,0.0,10
diag_s1_fixed,0.8,mean_timeloss_s,23.169254807692305,22.142673678961806,24.195835936422803,10
diag_s1_fixed,0.8,mean_waiting_s,5.5575480769230765,4.625192723643283,6.48990343020287,10
diag_s1_fixed,0.8,n_collisions,0.0,0.0,0.0,10
diag_s1_fixed,1.0,mean_timeloss_s,27.022640000000003,24.959052861210203,29.086227138789802,10
diag_s1_fixed,1.0,mean_waiting_s,7.5830769230769235,5.838969738440798,9.32718410771305,10
diag_s1_fixed,1.0,n_collisions,0.3,-0.045550214413643764,0.6455502144136438,10
diag_s1_fixed,1.2,mean_timeloss_s,32.01767019230769,26.63807862866931,37.397261755946076,10
diag_s1_fixed,1.2,mean_waiting_s,10.139423076923077,6.160421464034169,14.118424689811985,10
diag_s1_fixed,1.2,n_collisions,0.2,-0.10162095503976065,0.5016209550397607,10
diag_s1_fixed,1.4,mean_timeloss_s,40.05275247252747,31.643164340701077,48.46234060435387,10
diag_s1_fixed,1.4,mean_waiting_s,14.045439560439558,8.409335827228475,19.68154329365064,10
diag_s1_fixed,1.4,n_collisions,0.4,0.030591282210820137,0.76940871778918,10
