scenario,lambda,seed,n_vehicles,mean_duration_s,mean_timeloss_s,mean_waiting_s,p95_timeloss_s,n_collisions,max_queue_length_m
s2,0.6,1,1560,293.09871794871793,19.42671794871795,0.010897435897435897,37.6855,1,28.68
s2,0.6,2,1560,294.72371794871793,19.41305128205128,0.032692307692307694,35.1725,1,24.75
s2,0.6,3,1560,290.3403846153846,18.617641025641024,0.008974358974358974,33.654999999999994,0,22.25
s2,0.6,4,1560,292.6820512820513,18.90351923076923,0.014743589743589743,34.670500000000004,1,19.71
s2,0.6,5,1560,291.84615384615387,18.398429487179484,0.0391025641025641,32.87,6,27.13
s2,0.6,6,1560,293.60705128205126,18.842935897435897,0.01282051282051282,34.802499999999995,1,27.71
s2,0.6,7,1560,292.80320512820515,18.667596153846155,0.01730769230769231,33.4005,0,20.06
s2,0.6,8,1560,292.0910256410256,18.881858974358973,0.017948717948717947,34.361,1,21.88
s2,0.6,9,1560,292.23205128205126,18.612923076923078,0.010256410256410256,33.791999999999994,1,14.76
s2,0.6,10,1560,291.94102564102565,18.744833333333332,0.04423076923076923,34.4605,6,24.41
s2,0.8,1,2080,294.15673076923076,20.565889423076925,0.013461538461538462,37.67049999999998,3,20.36
s2,0.8,2,2080,293.8302884615385,20.182846153846153,0.041346153846153845,37.7615,4,29.09
s2,0.8,3,2080,293.3370192307692,20.12004326923077,0.04375,36.894999999999996,6,25.08
s2,0.8,4,2080,293.7677884615385,20.08583173076923,0.03028846153846154,36.82349999999999,4,20.8
s2,0.8,5,2080,293.8519230769231,20.123932692307694,0.03317307692307692,36.55,3,51.84
s2,0.8,6,2080,294.40576923076924,20.71657692307692,0.04519230769230769,37.35549999999999,10,27.16
s2,0.8,7,2080,294.90096153846156,20.298798076923077,0.04567307692307692,38.05349999999999,6,29.12
s2,0.8,8,2080,295.58076923076925,20.746668269230774,0.04567307692307692,38.7205,8,34.27
s2,0.8,9,2080,293.91346153846155,20.164918269230768,0.04038461538461539,37.2825,6,21.26
s2,0.8,10,2080,294.5706730769231,20.462788461538462,0.04038461538461539,37.413999999999994,3,29.62
s2,1.0,1,2600,295.7476923076923,22.42801153846154,0.031153846153846153,43.09249999999999,8,24.34
s2,1.0,2,2600,296.94461538461536,22.24736153846154,0.04346153846153846,43.402999999999984,9,29.43
s2,1.0,3,2600,293.51653846153846,21.557484615384617,0.036153846153846154,39.274499999999975,6,27.26
s2,1.0,4,2600,295.5988461538462,22.156915384615385,0.06269230769230769,41.971,15,28.26
s2,1.0,5,2600,295.5388461538462,22.13586923076923,0.05653846153846154,41.72449999999998,10,29.86
s2,1.0,6,2600,295.8107692307692,22.497846153846154,0.05846153846153846,42.776999999999965,18,26.54
s2,1.0,7,2600,295.78923076923076,22.234480769230768,0.043076923076923075,42.06349999999998,12,37.52
s2,1.0,8,2600,295.9496153846154,22.34526153846154,0.045384615384615384,42.521,11,28.62
s2,1.0,9,2600,297.14,22.540188461538463,0.045,42.50149999999999,8,28.23
s2,1.0,10,2600,296.3588461538462,22.29371923076923,0.04384615384615385,41.992499999999986,8,26.48
s2,1.2,1,3120,298.11570512820515,24.473631410256413,0.075,48.06199999999999,25,27.06
s2,1.2,2,3120,299.15673076923076,24.31315064102564,0.05705128205128205,48.07899999999995,14,29.42
s2,1.2,3,3120,303.4301282051282,30.445708333333332,5.128846153846154,57.682999999999986,156,107.69
s2,1.2,4,3120,298.51858974358976,24.93752243589744,0.04903846153846154,50.975999999999964,10,25.18
s2,1.2,5,3120,297.98397435897436,24.231509615384613,0.07179487179487179,47.16249999999998,15,28.43
s2,1.2,6,3120,297.80224358974357,24.23784935897436,0.09647435897435898,47.462499999999984,24,29.55
s2,1.2,7,3120,304.825,31.05567948717949,4.308653846153846,85.00649999999996,161,135.09
s2,1.2,8,3120,297.81538461538463,23.927967948717953,0.05512820512820513,46.752999999999986,16,29.59
s2,1.2,9,3120,298.66378205128206,24.18923717948718,0.06442307692307692,45.98,12,27.18
s2,1.2,10,3120,298.35865384615386,24.553570512820514,0.0842948717948718,48.2005,19,26.81
s2,1.4,1,3640,300.21043956043957,26.354777472527477,0.10082417582417583,52.56399999999998,36,27.98
s2,1.4,2,3640,301.78104395604396,26.755060439560438,0.10714285714285714,54.281,32,27.52
s2,1.4,3,3640,299.8,26.398615384615386,0.08269230769230769,52.39949999999995,29,46.48
s2,1.4,4,3640,299.5,26.233076923076922,0.06950549450549451,53.02199999999999,23,28.99
s2,1.4,5,3640,300.4667582417582,26.513068681318682,0.11318681318681319,52.123999999999974,24,26.98
s2,1.4,6,3640,300.10714285714283,26.46735989010989,0.1217032967032967,52.820499999999996,32,42.76
s2,1.4,7,3640,299.8675824175824,26.065538461538463,0.06840659340659341,51.09399999999998,26,60.09
s2,1.4,8,3640,300.58653846153845,26.566747252747252,0.09148351648351648,53.160999999999994,27,61.1
s2,1.4,9,3640,309.5,35.39784340659341,5.392307692307693,108.67449999999916,288,173.97
s2,1.4,10,3640,300.23269230769233,26.544282967032963,0.08983516483516484,54.17449999999997,34,31.13
