scenario,lambda,seed,n_vehicles,mean_duration_s,mean_timeloss_s,mean_waiting_s,p95_timeloss_s,n_collisions,max_queue_length_m
s3_full,0.6,1,1560,275.95897435897433,20.69276923076923,0.07692307692307693,39.87899999999999,6,23.63
s3_full,0.6,2,1560,277.82371794871796,22.226108974358972,1.5371794871794873,42.2035,14,25.2
s3_full,0.6,3,1560,268.36538461538464,19.76398717948718,0.06538461538461539,38.692499999999995,1,23.6
s3_full,0.6,4,1560,272.2217948717949,20.391288461538462,0.08525641025641026,39.30199999999999,2,23.58
s3_full,0.6,5,1560,269.84358974358975,19.91655128205128,0.12884615384615383,38.8605,5,23.19
s3_full,0.6,6,1560,273.5141025641026,20.416871794871795,0.07948717948717948,39.214,0,38.6
s3_full,0.6,7,1560,273.3698717948718,22.304173076923075,2.073717948717949,41.1755,22,26.7
s3_full,0.6,8,1560,273.2551282051282,20.308,0.075,39.9915,3,26.09
s3_full,0.6,9,1560,274.73205128205126,21.580891025641026,1.3512820512820514,40.14149999999998,5,35.8
s3_full,0.6,10,1560,275.25961538461536,22.990435897435898,2.7647435897435897,43.80199999999999,30,25.71
s3_full,0.8,1,2080,275.86778846153845,21.76823076923077,0.15096153846153845,43.753499999999995,11,287.14
s3_full,0.8,2,2080,277.92596153846154,23.614822115384612,1.8485576923076923,45.16199999999999,26,25.48
s3_full,0.8,3,2080,273.4206730769231,23.359389423076923,2.548076923076923,41.652499999999996,34,31.2
s3_full,0.8,4,2080,276.12788461538463,22.76683653846154,1.3798076923076923,42.884499999999996,17,36.21
s3_full,0.8,5,2080,273.4764423076923,20.905451923076924,0.11778846153846154,40.8205,4,32.55
s3_full,0.8,6,2080,275.3259615384615,21.532932692307693,0.1201923076923077,41.39399999999999,9,26.56
s3_full,0.8,7,2080,276.49375,24.832490384615387,3.4490384615384615,47.78099999999997,52,67.36
s3_full,0.8,8,2080,276.6697115384615,23.629028846153847,1.960576923076923,43.599999999999994,34,26.15
s3_full,0.8,9,2080,276.00288461538463,23.99503846153846,2.1951923076923077,46.6425,41,32.06
s3_full,0.8,10,2080,277.0057692307692,24.26352403846154,2.9307692307692306,45.50949999999999,26,33.64
s3_full,1.0,1,2600,275.0,22.413511538461538,0.1776923076923077,43.781499999999994,13,27.22
s3_full,1.0,2,2600,278.365,25.744219230769232,2.6584615384615384,49.280499999999996,61,88.69
s3_full,1.0,3,2600,277.0996153846154,25.74494230769231,3.3234615384615385,46.351499999999994,51,37.42
s3_full,1.0,4,2600,275.87538461538463,24.731984615384615,2.416153846153846,48.66,39,31.84
s3_full,1.0,5,2600,277.50384615384615,24.993699999999997,2.5346153846153845,46.47149999999999,42,65.66
s3_full,1.0,6,2600,277.87961538461536,24.37046923076923,1.2176923076923076,48.550999999999995,25,81.84
s3_full,1.0,7,2600,276.4973076923077,24.50930769230769,2.234230769230769,46.52299999999999,51,36.03
s3_full,1.0,8,2600,282.81038461538463,29.45203076923077,6.038846153846154,60.94049999999999,103,69.88
s3_full,1.0,9,2600,273.1876923076923,22.38542307692308,0.1696153846153846,44.13599999999997,17,26.19
s3_full,1.0,10,2600,278.5565384615385,24.15861538461538,1.1953846153846155,47.978499999999954,21,58.99
s3_full,1.2,1,3120,279.67596153846154,25.575599358974358,1.082051282051282,50.42,43,80.25
s3_full,1.2,2,3120,279.8849358974359,25.70611858974359,1.6217948717948718,51.61899999999995,88,74.27
s3_full,1.2,3,3120,281.886858974359,30.72247756410256,6.016025641025641,65.0615,171,76.65
s3_full,1.2,4,3120,274.05224358974357,23.534791666666667,0.24358974358974358,46.50149999999999,35,35.76
s3_full,1.2,5,3120,278.8948717948718,26.01120192307693,2.0846153846153848,50.645999999999965,65,46.44
s3_full,1.2,6,3120,277.4596153846154,25.83128846153846,1.7830128205128206,49.871999999999986,56,40.05
s3_full,1.2,7,3120,278.6166666666667,26.266201923076924,2.5294871794871794,50.41299999999998,75,71.69
s3_full,1.2,8,3120,289.8958333333333,37.25422115384615,11.285897435897436,136.47699999999963,260,339.04
s3_full,1.2,9,3120,278.7647435897436,25.590785256410257,1.541346153846154,50.32149999999999,49,116.88
s3_full,1.2,10,3120,276.2983974358974,23.889778846153845,0.3022435897435897,48.29249999999998,36,58.47
s3_full,1.4,1,3640,283.1041208791209,30.289112637362635,4.410714285714286,62.27299999999999,172,80.96
s3_full,1.4,2,3640,281.35494505494506,27.39457142857143,1.9870879120879121,52.56549999999997,93,51.62
s3_full,1.4,3,3640,276.6445054945055,25.162631868131868,0.2934065934065934,50.55149999999999,43,54.56
s3_full,1.4,4,3640,283.6923076923077,30.43760164835165,4.422802197802198,61.980999999999995,180,127.98
s3_full,1.4,5,3640,284.75686813186815,33.14682142857143,7.798626373626374,66.07149999999999,191,156.13
s3_full,1.4,6,3640,283.0659340659341,30.312285714285714,4.487637362637362,63.72049999999989,138,269.59
s3_full,1.4,7,3640,293.67857142857144,41.091156593406595,12.497252747252746,189.64449999999977,526,128.08
s3_full,1.4,8,3640,308.98241758241755,56.63212362637363,22.18021978021978,264.32349999999997,1091,319.23
s3_full,1.4,9,3640,279.4653846153846,26.904516483516485,1.5293956043956043,53.304499999999976,78,81.85
s3_full,1.4,10,3640,282.5107142857143,29.433598901098907,3.7392857142857143,59.471,145,72.03
