scenario,lambda,seed,n_vehicles,mean_duration_s,mean_timeloss_s,mean_waiting_s,p95_timeloss_s,n_collisions,max_queue_length_m
s5_oneway,0.6,1,1560,273.40833333333336,20.811544871794872,0.22948717948717948,41.782,10,109.08
s5_oneway,0.6,2,1560,277.97371794871793,22.05126923076923,1.648076923076923,40.98449999999998,15,25.93
s5_oneway,0.6,3,1560,270.19102564102565,20.085282051282054,0.24615384615384617,38.546499999999995,10,44.2
s5_oneway,0.6,4,1560,272.4051282051282,20.377326923076925,0.22243589743589742,39.031499999999994,2,30.6
s5_oneway,0.6,5,1560,272.2269230769231,20.207371794871793,0.18717948717948718,37.76249999999999,6,25.29
s5_oneway,0.6,6,1560,272.7371794871795,20.418166666666668,0.2403846153846154,39.0235,6,27.71
s5_oneway,0.6,7,1560,272.124358974359,20.068570512820514,0.22435897435897437,38.73499999999999,7,31.62
s5_oneway,0.6,8,1560,271.5352564102564,20.64521794871795,0.2378205128205128,40.903499999999994,5,24.99
s5_oneway,0.6,9,1560,272.82884615384614,20.27601923076923,0.257051282051282,38.99149999999999,7,27.23
s5_oneway,0.6,10,1560,273.31666666666666,20.439147435897436,0.1762820512820513,39.6425,3,33.55
s5_oneway,0.8,1,2080,283.38990384615386,31.867033653846157,8.857692307692307,93.6634999999998,161,97.43
s5_oneway,0.8,2,2080,276.5875,23.015586538461537,1.4110576923076923,44.2425,26,74.46
s5_oneway,0.8,3,2080,275.6461538461538,21.82606730769231,0.41634615384615387,44.071999999999996,12,92.75
s5_oneway,0.8,4,2080,276.9697115384615,22.866524038461534,1.325,44.2825,22,28.21
s5_oneway,0.8,5,2080,275.2990384615385,22.99814423076923,1.6471153846153845,44.9015,42,30.04
s5_oneway,0.8,6,2080,274.2721153846154,21.911581730769228,0.32884615384615384,41.8455,20,41.2
s5_oneway,0.8,7,2080,274.9451923076923,21.767120192307694,0.45576923076923076,44.163,22,34.94
s5_oneway,0.8,8,2080,277.3389423076923,23.875173076923076,2.251923076923077,46.0805,51,24.99
s5_oneway,0.8,9,2080,273.8528846153846,21.607019230769232,0.3370192307692308,43.671,15,26.04
s5_oneway,0.8,10,2080,273.80528846153845,21.527216346153846,0.25721153846153844,42.59,11,28.53
s5_oneway,1.0,1,2600,279.9876923076923,26.619919230769234,3.2603846153846154,53.704499999999975,81,76.96
s5_oneway,1.0,2,2600,280.255,25.938415384615386,2.818846153846154,50.09649999999991,49,36.45
s5_oneway,1.0,3,2600,274.7203846153846,23.3295,0.6807692307692308,46.86149999999999,58,70.82
s5_oneway,1.0,4,2600,294.5353846153846,42.70770384615385,15.106153846153846,201.41449999999998,502,139.69
s5_oneway,1.0,5,2600,278.22846153846154,25.015234615384614,2.5738461538461537,46.60349999999998,50,32.6
s5_oneway,1.0,6,2600,277.5103846153846,25.308653846153845,2.4784615384615383,49.23949999999994,60,59.36
s5_oneway,1.0,7,2600,278.4073076923077,25.940869230769227,2.9796153846153848,50.07399999999998,60,73.65
s5_oneway,1.0,8,2600,275.09423076923076,23.239065384615387,0.5673076923076923,47.731999999999985,25,51.47
s5_oneway,1.0,9,2600,278.72423076923076,26.156692307692307,3.121923076923077,49.66249999999998,80,35.83
s5_oneway,1.0,10,2600,278.10846153846154,24.42879230769231,1.553076923076923,48.16599999999996,56,97.11
s5_oneway,1.2,1,3120,280.0480769230769,26.035413461538464,1.273076923076923,56.09549999999997,125,57.47
s5_oneway,1.2,2,3120,279.22596153846155,26.681423076923075,2.77724358974359,56.579499999999896,152,73.1
s5_oneway,1.2,3,3120,278.76602564102564,26.643794871794867,2.431410256410256,55.061,136,77.93
s5_oneway,1.2,4,3120,281.48974358974357,28.228842948717947,3.3987179487179486,62.381499999999996,196,116.63
s5_oneway,1.2,5,3120,287.1022435897436,34.38043269230769,8.84423076923077,93.81299999999999,357,84.96
s5_oneway,1.2,6,3120,281.8519230769231,29.92564743589743,5.276282051282052,62.68449999999981,168,80.97
s5_oneway,1.2,7,3120,281.0967948717949,28.791458333333335,4.484615384615385,56.711499999999994,162,79.57
s5_oneway,1.2,8,3120,285.5346153846154,32.18817307692308,6.9490384615384615,68.30149999999999,205,99.44
s5_oneway,1.2,9,3120,285.43557692307695,32.54286858974359,7.127884615384615,78.37649999999991,255,94.71
s5_oneway,1.2,10,3120,294.9246794871795,43.540810897435904,16.33653846153846,177.58599999999998,538,112.17
s5_oneway,1.4,1,3640,281.19395604395606,29.219387362637363,3.3046703296703295,64.60499999999996,215,74.71
s5_oneway,1.4,2,3640,293.95851648351646,40.29893681318681,11.838736263736264,113.43399999999993,568,148.7
s5_oneway,1.4,3,3640,360.8118131868132,106.35357142857143,54.24340659340659,538.7409999999999,3125,271.86
s5_oneway,1.4,4,3640,332.6384615384615,80.83551923076922,37.27417582417583,384.5415,2346,416.74
s5_oneway,1.4,5,3640,294.44807692307694,41.62183516483517,12.776373626373626,146.78699999999995,708,177.11
s5_oneway,1.4,6,3640,369.04395604395603,116.30277472527472,64.37664835164836,551.343,3097,549.67
s5_oneway,1.4,7,3640,287.9804945054945,35.785167582417586,9.20054945054945,89.73449999999966,373,112.77
s5_oneway,1.4,8,3640,292.42005494505497,38.83010164835165,10.406868131868132,132.39849999999984,582,189.9
s5_oneway,1.4,9,3640,297.74505494505496,45.347953296703295,14.059615384615384,188.91899999999973,750,246.09
s5_oneway,1.4,10,3640,279.94203296703296,27.93596978021978,2.0153846153846153,63.582999999999984,227,87.26
