scenario,lambda,metric,mean,ci95_lo,ci95_hi,n_seeds
s3_constrained,0.6,mean_duration_s,271.4841025641025,270.1462669023489,272.8219382258561,10
s3_constrained,0.6,mean_timeloss_s,20.174042307692307,19.782625716817822,20.565458898566792,10
s3_constrained,0.6,mean_waiting_s,0.3898717948717949,0.0422846123447016,0.7374589773988882,10
s3_constrained,0.6,p95_timeloss_s,38.18309999999999,37.50163254821515,38.86456745178483,10
s3_constrained,0.6,n_collisions,3.9,0.6400857970435707,7.159914202956429,10
s3_constrained,0.6,max_queue_length_m,24.549,20.207502598203746,28.890497401796253,10
s3_constrained,0.8,mean_duration_s,274.9344711538462,272.6054868832957,277.2634554243966,10
s3_constrained,0.8,mean_timeloss_s,23.530814903846153,20.875856422668775,26.18577338502353,10
s3_constrained,0.8,mean_waiting_s,2.600913461538462,0.07747280878604368,5.12435411429088,10
s3_constrained,0.8,p95_timeloss_s,42.65084999999999,39.81631572684833,45.48538427315165,10
s3_constrained,0.8,n_collisions,31.3,5.494106220674613,57.105893779325385,10
s3_constrained,0.8,max_queue_length_m,33.312,25.755419235941492,40.8685807640585,10
s3_constrained,1.0,mean_duration_s,276.91473076923074,274.3649315669942,279.4645299714673,10
s3_constrained,1.0,mean_timeloss_s,25.43821846153846,22.956315543748648,27.920121379328275,10
s3_constrained,1.0,mean_waiting_s,3.183692307692308,0.8168685392810384,5.550516076103577,10
s3_constrained,1.0,p95_timeloss_s,45.98299999999998,43.60041641583299,48.36558358416698,10
s3_constrained,1.0,n_collisions,46.9,23.072779751102743,70.72722024889725,10
s3_constrained,1.0,max_queue_length_m,52.283,31.49913075092664,73.06686924907336,10
s3_constrained,1.2,mean_duration_s,282.00381410256415,274.8286342327589,289.1789939723694,10
s3_constrained,1.2,mean_timeloss_s,30.359153205128205,23.454957100059655,37.26334931019676,10
s3_constrained,1.2,mean_waiting_s,6.1928205128205125,0.18537308505241423,12.20026794058861,10
s3_constrained,1.2,p95_timeloss_s,82.15354999999995,16.01009659513352,148.2970034048664,10
s3_constrained,1.2,n_collisions,117.1,39.78447476309671,194.41552523690328,10
s3_constrained,1.2,max_queue_length_m,126.09699999999998,39.03521602544791,213.15878397455205,10
s3_constrained,1.4,mean_duration_s,280.8328846153846,278.44531259128325,283.220456639486,10
s3_constrained,1.4,mean_timeloss_s,29.656307967032966,27.06848372013494,32.244132213930996,10
s3_constrained,1.4,mean_waiting_s,4.571043956043956,2.2672861546525174,6.874801757435396,10
s3_constrained,1.4,p95_timeloss_s,64.94084999999997,42.27302950983972,87.60867049016022,10
s3_constrained,1.4,n_collisions,124.9,84.94454349329555,164.85545650670446,10
s3_constrained,1.4,max_queue_length_m,123.10400000000001,46.671972280580945,199.53602771941908,10
