scenario,lambda,metric,mean,ci95_lo,ci95_hi,n_seeds
s2s4,0.6,mean_duration_s,291.17038461538465,290.41499458702714,291.92577464374216,10
s2s4,0.6,mean_timeloss_s,18.9013608974359,18.68913105210087,19.11359074277093,10
s2s4,0.6,mean_waiting_s,0.04064102564102564,0.028496678394019263,0.05278537288803202,10
s2s4,0.6,p95_timeloss_s,34.480599999999995,33.90607213089857,35.05512786910142,10
s2s4,0.6,n_collisions,0.9,-0.020438240640888283,1.8204382406408883,10
s2s4,0.6,max_queue_length_m,19.238999999999997,15.733748808664,22.744251191335994,10
s2s4,0.8,mean_duration_s,292.99048076923077,292.11049008897265,293.8704714494889,10
s2s4,0.8,mean_timeloss_s,20.379793269230767,20.13469642235918,20.624890116102353,10
s2s4,0.8,mean_waiting_s,0.05259615384615385,0.04996091739618528,0.055231390296122417,10
s2s4,0.8,p95_timeloss_s,37.6139,37.04762443415263,38.18017556584737,10
s2s4,0.8,n_collisions,1.4,0.495137134880718,2.304862865119282,10
s2s4,0.8,max_queue_length_m,22.911,21.51351712890697,24.308482871093034,10
s2s4,1.0,mean_duration_s,294.84996153846157,294.2066595509658,295.49326352595733,10
s2s4,1.0,mean_timeloss_s,22.25965269230769,21.99962036079154,22.51968502382384,10
s2s4,1.0,mean_waiting_s,0.08276923076923078,0.07291212895351999,0.09262633258494156,10
s2s4,1.0,p95_timeloss_s,41.91384999999999,41.191198335456825,42.636501664543154,10
s2s4,1.0,n_collisions,3.3,2.4046123998096993,4.1953876001903,10
s2s4,1.0,max_queue_length_m,29.506999999999994,20.788585087545645,38.22541491245434,10
s2s4,1.2,mean_duration_s,296.98894230769235,296.40965338404277,297.56823123134194,10
s2s4,1.2,mean_timeloss_s,24.32258141025641,24.084850567989207,24.560312252523616,10
s2s4,1.2,mean_waiting_s,0.1678525641025641,0.14350529773635196,0.19219983046877626,10
s2s4,1.2,p95_timeloss_s,47.41049999999998,46.33665656551605,48.484343434483904,10
s2s4,1.2,n_collisions,9.4,6.144449223176693,12.655550776823308,10
s2s4,1.2,max_queue_length_m,30.363999999999997,22.07272769229386,38.655272307706134,10
s2s4,1.4,mean_duration_s,299.10032967032964,298.3211046724313,299.87955466822797,10
s2s4,1.4,mean_timeloss_s,26.419533516483522,26.198356183957845,26.6407108490092,10
s2s4,1.4,mean_waiting_s,0.2558241758241758,0.2330374810439612,0.27861087060439044,10
s2s4,1.4,p95_timeloss_s,52.45604999999998,51.44297485805061,53.469125141949355,10
s2s4,1.4,n_collisions,17.2,12.792823430945013,21.607176569054985,10
s2s4,1.4,max_queue_length_m,40.999,25.428136088085356,56.56986391191465,10
